datetime_utc,unix_timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2022-08-01 04:00:00,1659326400,3,727.65,9.95,20.56,11,28.61,22.45,27.03,5.95
2022-08-01 05:00:00,1659330000,2,594.14,5.2,21.42,23.25,25.51,16.62,20.05,5.26
2022-08-01 06:00:00,1659333600,2,547.41,3.8,21.08,34.33,24.56,14.68,17.56,5.13
2022-08-01 07:00:00,1659337200,2,547.41,2.65,23.99,32.9,25.75,14.15,16.84,5.13
2022-08-01 08:00:00,1659340800,2,627.52,3.63,32.22,18.24,32.9,16.19,19.43,5.95
2022-08-01 09:00:00,1659344400,2,754.36,6.59,39.07,5.5,41.01,19.43,23.6,6.9
2022-08-01 10:00:00,1659348000,4,988.01,18.55,41.47,0.58,53.88,26.59,32.39,8.61
2022-08-01 11:00:00,1659351600,4,1241.68,33.97,39.76,0.08,66.76,35.43,43.03,10.26
2022-08-01 12:00:00,1659355200,4,1348.5,40.23,38.04,0,70.57,42.84,51.83,11.27
2022-08-01 13:00:00,1659358800,5,2563.48,69.74,39.41,0,82.02,95.76,115.58,18.49
2022-08-01 14:00:00,1659362400,5,4486.08,119.81,41.81,0,95.37,190.68,225.63,24.57
2022-08-01 15:00:00,1659366000,5,5874.63,159.14,44.55,0,101.09,271.65,316.85,27.11
2022-08-01 16:00:00,1659369600,5,6408.69,178.81,48.67,0,101.09,306.23,350.03,24.83
2022-08-01 17:00:00,1659373200,5,6141.66,184.18,52.78,0,96.32,295.28,327.44,16.72
2022-08-01 18:00:00,1659376800,5,5287.17,171.66,55.52,0,94.41,260.62,283.46,11.91
2022-08-01 19:00:00,1659380400,5,3524.78,135.9,59.63,0,114.44,188.64,204.73,7.85
2022-08-01 20:00:00,1659384000,5,2990.72,114.44,53.47,0,91.55,164.22,179.38,8.49
2022-08-01 21:00:00,1659387600,5,2590.18,92.09,44.55,0,69.62,139.6,154.06,9.12
2022-08-01 22:00:00,1659391200,5,2189.64,73.31,37.01,0,55.79,115.3,128.6,9.5
2022-08-01 23:00:00,1659394800,5,1922.61,64.37,31.19,0,53.88,97.51,110,10.26
2022-08-02 00:00:00,1659398400,5,1949.31,61.69,27.76,0.08,60.08,90.36,104.6,13.43
2022-08-02 01:00:00,1659402000,5,2002.72,67.06,27.76,0.97,74.39,82.83,97.77,14.82
2022-08-02 02:00:00,1659405600,5,1895.9,63.48,29.82,2.48,75.34,72.63,87.11,13.3
2022-08-02 03:00:00,1659409200,5,1522.06,48.73,31.87,4.83,68.66,58,70.03,11.27
2022-08-02 04:00:00,1659412800,4,807.76,13.41,31.53,5.99,38.15,26.96,32.53,5.95
2022-08-02 05:00:00,1659416400,3,660.9,7.38,27.08,9.3,32.42,20.15,24.14,5.07
2022-08-02 06:00:00,1659420000,2,674.25,6.31,26.39,12.52,32.42,19.64,23.36,5.26
2022-08-02 07:00:00,1659423600,2,700.95,4.92,27.08,17.34,31.47,19.88,23.61,5.57
2022-08-02 08:00:00,1659427200,3,801.09,5.14,34.96,14.66,39.1,24.12,28.87,7.09
2022-08-02 09:00:00,1659430800,4,934.6,6.93,43.18,6.44,48.16,28.7,34.85,8.74
2022-08-02 10:00:00,1659434400,4,1255.04,20.56,45.93,1.13,63.9,37.63,46.28,10.89
2022-08-02 11:00:00,1659438000,5,1708.98,44.26,46.61,0.16,86.78,53.36,64.92,13.17
2022-08-02 12:00:00,1659441600,5,2056.12,66.16,47.98,0,105.86,72.13,86.25,14.69
2022-08-02 13:00:00,1659445200,5,3578.19,107.29,52.09,0,113.49,141.79,168.36,22.04
2022-08-02 14:00:00,1659448800,5,5874.63,162.72,54.84,0,119.21,254.8,298.61,31.16
2022-08-02 15:00:00,1659452400,5,7797.24,211,54.84,0,127.79,363.31,420.16,40.53
2022-08-02 16:00:00,1659456000,5,9078.98,243.19,54.84,0,133.51,431.15,491.72,42.05
2022-08-02 17:00:00,1659459600,5,9185.79,257.49,54.15,0,117.3,439.28,488.67,26.35
2022-08-02 18:00:00,1659463200,5,8117.68,246.76,54.15,0,103,399.92,433.01,14.44
2022-08-02 19:00:00,1659466800,5,4486.08,153.78,50.72,0,82.97,243.72,259.1,7.35
2022-08-02 20:00:00,1659470400,5,3311.16,109.08,42.16,0,56.74,185.87,198.34,9.88
2022-08-02 21:00:00,1659474000,5,3044.13,102.82,38.73,0,60.56,175.86,189.03,15.07
2022-08-02 22:00:00,1659477600,5,3124.24,111.76,41.47,0,77.25,189.02,204.17,21.03
2022-08-02 23:00:00,1659481200,5,3097.53,118.02,41.13,0,84.88,194.77,212.25,20.52
2022-08-03 00:00:00,1659484800,5,3097.53,119.81,39.41,0.11,93.46,190.59,212.73,20.27
2022-08-03 01:00:00,1659488400,5,2376.56,99.24,38.73,0.36,105.86,131.96,148.31,14.57
2022-08-03 02:00:00,1659492000,5,1869.2,74.21,32.9,0.51,86.78,90,102.98,11.65
2022-08-03 03:00:00,1659495600,5,1214.98,38.44,29.13,1.37,57.7,51.81,60.27,9.25
2022-08-03 04:00:00,1659499200,2,640.87,3.46,25.7,4.29,23.84,19.4,22.46,4.5
2022-08-03 05:00:00,1659502800,2,620.84,2.6,25.36,3.58,24.56,16.32,19.07,4.56
2022-08-03 06:00:00,1659506400,2,707.63,4.19,29.13,1.83,29.8,19.18,22.61,5.38
2022-08-03 07:00:00,1659510000,3,807.76,6.87,32.22,0.85,35.76,22.91,27.36,6.33
2022-08-03 08:00:00,1659513600,4,907.9,13.63,32.22,0.14,43.39,26.74,31.89,7.09
2022-08-03 09:00:00,1659517200,4,1014.71,21.23,30.5,0.32,50.07,30.23,35.78,7.47
2022-08-03 10:00:00,1659520800,4,1535.42,37.1,31.87,2.46,56.74,44.75,53.74,10.01
2022-08-03 11:00:00,1659524400,5,2189.64,52.3,32.56,0.22,53.88,62.91,77.25,11.91
2022-08-03 12:00:00,1659528000,5,2296.45,49.17,29.82,0,42.92,69.96,88.14,12.67
2022-08-03 13:00:00,1659531600,5,2296.45,42.02,29.82,0,38.15,77.12,96.69,13.55
2022-08-03 14:00:00,1659535200,5,2109.53,35.32,29.47,0,35.76,75.96,94.6,12.92
2022-08-03 15:00:00,1659538800,5,1789.09,28.61,27.76,0,33.86,66.09,82.17,11.78
2022-08-03 16:00:00,1659542400,5,1441.96,23.92,26.39,0,32.42,52.38,64.86,10.26
2022-08-03 17:00:00,1659546000,4,1348.5,23.92,25.7,0,30.99,47.27,58.36,9.37
2022-08-03 18:00:00,1659549600,4,1281.74,25.03,25.36,0,31.95,46.22,56.39,8.99
2022-08-03 19:00:00,1659553200,4,1255.04,24.81,23.65,0,29.56,48.52,58.1,9.75
2022-08-03 20:00:00,1659556800,5,1321.79,25.93,21.93,0,28.37,53.52,62.98,11.15
2022-08-03 21:00:00,1659560400,5,1388.55,29.5,20.91,0,30.99,60.09,69.67,12.54
2022-08-03 22:00:00,1659564000,5,1495.36,37.1,20.56,0,37.19,67.73,77.89,13.68
2022-08-03 23:00:00,1659567600,5,1682.28,47.83,20.22,0,45.3,78.55,90.22,14.82
2022-08-04 00:00:00,1659571200,5,2162.93,65.27,20.39,0.18,58.17,101.28,117.14,18.49
2022-08-04 01:00:00,1659574800,5,2162.93,79.57,27.08,0.6,87.74,96.04,111.89,16.47
2022-08-04 02:00:00,1659578400,5,2002.72,76,30.16,0.95,90.6,82.97,97.78,14.06
2022-08-04 03:00:00,1659582000,5,1548.77,53.64,32.9,2.91,77.25,62.15,74.05,12.03
2022-08-04 04:00:00,1659585600,3,747.68,9.05,31.19,12.52,34.81,24.54,29.4,5.95
2022-08-04 05:00:00,1659589200,2,600.81,2.49,27.76,15.91,26.7,16.16,19.43,4.94
2022-08-04 06:00:00,1659592800,2,594.14,1.31,28.1,14.48,25.99,14.61,17.62,4.88
2022-08-04 07:00:00,1659596400,2,620.84,2.12,29.47,10.64,28.37,15.37,18.46,5.07
2022-08-04 08:00:00,1659600000,2,680.92,4.08,33.24,4.65,33.86,18.19,21.49,5.51
2022-08-04 09:00:00,1659603600,2,707.63,3.02,33.59,4.6,30.99,19.71,22.95,5.26
2022-08-04 10:00:00,1659607200,3,821.11,4.3,34.27,3.13,30.99,22.58,26.55,5.89
2022-08-04 11:00:00,1659610800,4,988.01,11.96,32.9,0.3,36.24,26.92,32.16,6.9
2022-08-04 12:00:00,1659614400,4,1081.47,19,29.82,0.02,40.05,31.83,38.47,7.98
2022-08-04 13:00:00,1659618000,5,1522.06,31.74,29.13,0,46.25,51.55,63.9,11.78
2022-08-04 14:00:00,1659621600,5,2082.82,44.7,27.08,0,48.64,79.35,99.38,15.45
2022-08-04 15:00:00,1659625200,5,2323.15,48.73,25.02,0,45.78,95.86,120.54,17.48
2022-08-04 16:00:00,1659628800,5,2216.34,45.15,23.99,0,39.1,92.09,115.62,16.47
2022-08-04 17:00:00,1659632400,5,1789.09,36.66,23.31,0,30.99,70.95,87.26,11.53
2022-08-04 18:00:00,1659636000,5,1415.25,28.16,22.62,0,27.42,54.42,64.67,8.87
2022-08-04 19:00:00,1659639600,4,1148.22,19.89,21.59,0,24.32,43.41,50.47,7.73
2022-08-04 20:00:00,1659643200,4,1054.76,15.65,20.73,0.01,22.41,40.27,46.4,7.28
2022-08-04 21:00:00,1659646800,4,1028.06,14.31,20.73,0.02,22.89,39.31,45.28,7.09
2022-08-04 22:00:00,1659650400,4,1014.71,14.53,20.56,0.02,24.56,38.01,44.05,6.97
2022-08-04 23:00:00,1659654000,4,974.66,14.75,19.71,0.03,25.27,35.53,41.99,7.16
2022-08-05 00:00:00,1659657600,4,961.3,14.75,19.02,0.4,26.7,32.29,39.11,7.66
2022-08-05 01:00:00,1659661200,4,867.84,11.73,21.25,3.26,26.94,25.6,31.45,6.9
2022-08-05 02:00:00,1659664800,3,761.03,8.05,21.59,10.01,25.03,20.93,26.04,6.52
2022-08-05 03:00:00,1659668400,2,640.87,4.53,19.88,21.28,21.46,17.55,22.05,6.27
2022-08-05 04:00:00,1659672000,2,494,2.43,14.22,34.69,15.26,11.86,14.75,4.56
2022-08-05 05:00:00,1659675600,1,447.27,1.51,14.05,34.69,14.31,9.09,11.34,3.96
2022-08-05 06:00:00,1659679200,1,433.92,0.99,14.39,33.26,13.71,7.76,9.75,3.83
2022-08-05 07:00:00,1659682800,1,520.71,0.56,24.68,17.52,20.74,9.8,12.49,4.88
2022-08-05 08:00:00,1659686400,2,660.9,4.47,30.85,3.08,28.85,13.89,17.62,6.21
2022-08-05 09:00:00,1659690000,2,834.47,14.31,29.47,0.23,36.72,19.31,24.17,7.16
2022-08-05 10:00:00,1659693600,4,1094.82,26.15,28.79,0.03,45.78,26.46,32.66,8.11
2022-08-05 11:00:00,1659697200,4,1188.28,27.72,27.76,0.01,42.92,29.21,36.17,8.23
2022-08-05 12:00:00,1659700800,4,1148.22,21.46,27.08,0.02,35.76,30.27,37.99,8.36
2022-08-05 13:00:00,1659704400,4,1201.63,20.56,27.08,0.01,35.29,35.58,44.93,9.5
2022-08-05 14:00:00,1659708000,4,1295.09,23.92,26.73,0,38.62,42.58,53.9,10.77
2022-08-05 15:00:00,1659711600,4,1388.55,27.94,26.05,0,42.44,49.42,62.37,12.16
2022-08-05 16:00:00,1659715200,5,1668.93,36.66,25.02,0,44.82,62.78,78.41,14.44
2022-08-05 17:00:00,1659718800,5,1949.31,48.73,23.31,0,43.87,74.05,90.84,13.81
2022-08-05 18:00:00,1659722400,5,1949.31,53.64,21.93,0,39.58,79.95,95.58,12.41
2022-08-05 19:00:00,1659726000,5,1815.8,47.39,20.22,0,31.47,78.85,93.21,12.29
2022-08-05 20:00:00,1659729600,5,1668.93,38,19.71,0,25.51,74.28,87.26,12.03
2022-08-05 21:00:00,1659733200,5,1602.17,33.08,19.71,0,23.6,71.32,83.53,11.65
2022-08-05 22:00:00,1659736800,5,1562.12,32.19,19.54,0,24.56,69.81,82.12,10.89
2022-08-05 23:00:00,1659740400,5,1495.36,30.85,18.51,0,25.51,66.2,78.84,10.13
2022-08-06 00:00:00,1659744000,5,1522.06,29.95,18.34,0.34,28.61,63.19,77.52,10.64
2022-08-06 01:00:00,1659747600,5,1455.31,27.72,20.56,0.92,33.86,55.87,68.49,9.63
2022-08-06 02:00:00,1659751200,5,1415.25,25.26,21.59,1.92,33.38,51.7,62.31,8.49
2022-08-06 03:00:00,1659754800,4,1121.52,15.87,23.31,5.9,29.33,40.72,48.26,7.16
2022-08-06 04:00:00,1659758400,3,694.27,4.02,20.05,22.89,19.79,22.47,26.14,4.24
2022-08-06 05:00:00,1659762000,2,620.84,2.65,18.85,34.69,19.31,19.72,22.45,3.86
2022-08-06 06:00:00,1659765600,2,607.49,2.26,19.02,42.56,19.55,19.39,21.74,3.77
2022-08-06 07:00:00,1659769200,3,614.17,2.26,18.85,48.64,19.55,20.2,22.37,3.77
2022-08-06 08:00:00,1659772800,3,647.54,2.37,20.73,47.21,20.74,23.04,25.26,3.86
2022-08-06 09:00:00,1659776400,4,687.6,2.24,21.93,44.7,20.5,25.75,28.1,3.83
2022-08-06 10:00:00,1659780000,4,767.71,1.76,26.39,37.19,21.7,28.63,31.38,4.24
2022-08-06 11:00:00,1659783600,4,847.82,0.51,31.53,26.11,22.89,31.28,34.64,4.81
2022-08-06 12:00:00,1659787200,4,881.2,0.09,31.87,21.64,22.41,34.04,38.13,5.32
2022-08-06 13:00:00,1659790800,4,988.01,0.34,35.3,14.84,24.32,40.7,46.88,6.9
2022-08-06 14:00:00,1659794400,4,1068.12,0.94,35.64,8.05,24.08,46.65,55.05,8.11
2022-08-06 15:00:00,1659798000,4,1094.82,1.56,32.56,5.19,21.93,48.98,58.43,8.61
2022-08-06 16:00:00,1659801600,4,1068.12,2.32,29.47,3.31,19.79,47.96,57.43,8.23
2022-08-06 17:00:00,1659805200,4,1014.71,3.16,27.42,1.9,18.36,44.98,53.43,7.28
2022-08-06 18:00:00,1659808800,4,974.66,4.3,26.05,0.96,18.36,45.13,52.8,7.09
2022-08-06 19:00:00,1659812400,4,947.95,4.64,24.68,0.76,17.17,45.41,52.35,6.78
2022-08-06 20:00:00,1659816000,4,921.25,4.86,23.65,0.67,16.69,44.83,51.09,6.59
2022-08-06 21:00:00,1659819600,4,894.55,5.42,22.96,0.56,17.17,43.2,49.13,6.46
2022-08-06 22:00:00,1659823200,4,867.84,6.48,22.62,0.42,19.07,39.93,45.28,6.08
2022-08-06 23:00:00,1659826800,4,847.82,7.26,22.28,0.39,21.22,36.5,41.47,5.83
2022-08-07 00:00:00,1659830400,4,867.84,8.27,22.28,0.64,23.37,33.29,38.66,6.33
2022-08-07 01:00:00,1659834000,4,801.09,7.38,22.96,2.39,24.56,25.28,30.3,6.02
2022-08-07 02:00:00,1659837600,2,654.22,4.97,21.59,6.71,21.93,17.61,21.97,5.64
2022-08-07 03:00:00,1659841200,2,507.35,2.46,17.82,16.63,17.4,12.49,15.93,5.26
2022-08-07 04:00:00,1659844800,2,433.92,1.84,13.19,31.11,13.47,10.11,12.41,4.18
2022-08-07 05:00:00,1659848400,2,467.3,2.18,14.57,38.62,15.26,11.51,13.55,3.93
2022-08-07 06:00:00,1659852000,2,514.03,2.74,16.11,45.78,17.4,13.7,15.8,3.99
2022-08-07 07:00:00,1659855600,2,547.41,3.3,16.96,54.36,19.07,15.82,18.09,4.12
2022-08-07 08:00:00,1659859200,2,587.46,3.35,20.91,46.49,21.22,16.14,18.69,4.31
2022-08-07 09:00:00,1659862800,2,634.19,3.07,23.65,34.69,21.7,16.32,19.03,4.37
2022-08-07 10:00:00,1659866400,2,767.71,2.85,29.13,20.92,22.89,19.05,22.35,4.88
2022-08-07 11:00:00,1659870000,3,894.55,2.29,32.9,8.4,22.41,22.27,26.35,5.64
2022-08-07 12:00:00,1659873600,3,921.25,2.65,30.5,3.35,20.74,24.68,29.64,6.59
2022-08-07 13:00:00,1659877200,4,1001.36,4.58,29.13,1.42,21.46,29.81,37.05,8.49
2022-08-07 14:00:00,1659880800,4,1054.76,6.03,26.73,0.69,20.5,33.92,43.41,9.37
2022-08-07 15:00:00,1659884400,4,1054.76,6.48,25.36,0.55,18.84,35.58,46.53,9.5
2022-08-07 16:00:00,1659888000,4,1028.06,6.98,24.33,0.4,16.93,34.05,45.07,8.74
2022-08-07 17:00:00,1659891600,4,934.6,7.26,23.31,0.27,15.02,29.41,38.98,7.41
2022-08-07 18:00:00,1659895200,4,894.55,9.39,22.28,0.12,17.4,28.88,37.95,7.16
2022-08-07 19:00:00,1659898800,4,867.84,10.28,21.25,0.07,18.12,29.3,38.38,6.9
2022-08-07 20:00:00,1659902400,4,881.2,11.51,20.05,0.04,18.6,31.6,41.32,7.03
2022-08-07 21:00:00,1659906000,4,934.6,13.86,19.36,0.02,20.27,34.86,45.67,7.28
2022-08-07 22:00:00,1659909600,4,988.01,17.88,19.19,0,24.08,38.21,50.26,7.66
2022-08-07 23:00:00,1659913200,4,1041.41,21.01,20.05,0,28.61,41.47,54.64,8.23
2022-08-08 00:00:00,1659916800,4,1214.98,24.59,21.93,0.22,34.81,49.63,65.12,10.26
2022-08-08 01:00:00,1659920400,5,1415.25,29.95,24.33,1.4,43.39,56.74,72.48,11.02
2022-08-08 02:00:00,1659924000,5,1361.85,27.72,27.08,4.47,44.82,56.27,69.86,9.63
2022-08-08 03:00:00,1659927600,4,1068.12,16.76,30.16,15.38,40.53,48.51,58.92,7.92
2022-08-08 04:00:00,1659931200,4,747.68,3.86,29.13,26.46,29.33,35.1,41.48,5.26
2022-08-08 05:00:00,1659934800,4,707.63,2.04,27.42,31.11,26.23,32.49,37.15,4.56
2022-08-08 06:00:00,1659938400,4,734.33,0.98,27.08,37.19,24.32,33.4,36.96,4.12
2022-08-08 07:00:00,1659942000,4,767.71,0.47,25.02,47.21,21.22,35.77,38.63,3.8
2022-08-08 08:00:00,1659945600,4,807.76,0.39,26.39,53.64,22.17,39.11,41.84,3.8
2022-08-08 09:00:00,1659949200,4,834.47,0.44,27.42,53.64,22.65,39.72,42.48,3.86
2022-08-08 10:00:00,1659952800,4,947.95,1.38,31.87,45.06,25.03,41.39,44.79,4.5
2022-08-08 11:00:00,1659956400,4,1094.82,0.69,40.44,22.89,27.66,43.5,47.96,5.45
2022-08-08 12:00:00,1659960000,4,1148.22,1.62,42.5,7.33,29.09,45.57,51.42,6.46
2022-08-08 13:00:00,1659963600,5,1228.33,6.48,41.13,1.04,33.38,51.07,58.54,7.6
2022-08-08 14:00:00,1659967200,5,1188.28,9.39,36.33,0.28,33.38,51.94,59.76,7.47
2022-08-08 15:00:00,1659970800,4,1108.17,8.61,32.22,0.35,29.56,49.65,57.01,7.03
2022-08-08 16:00:00,1659974400,4,1054.76,7.04,30.16,0.56,25.51,46.87,53.35,6.4
2022-08-08 17:00:00,1659978000,4,988.01,6.71,28.45,0.53,23.37,43.99,48.97,5.38
2022-08-08 18:00:00,1659981600,4,961.3,7.26,27.42,0.37,23.37,43.91,48.25,5.26
2022-08-08 19:00:00,1659985200,4,934.6,6.76,25.02,0.46,21.22,44.44,48.55,5.38
2022-08-08 20:00:00,1659988800,4,921.25,6.09,23.65,0.57,20.27,44.56,48.57,5.51
2022-08-08 21:00:00,1659992400,4,907.9,6.54,22.62,0.49,20.5,43.42,47.5,5.51
2022-08-08 22:00:00,1659996000,4,894.55,8.27,21.59,0.27,22.17,41.4,45.47,5.45
2022-08-08 23:00:00,1659999600,4,854.49,9.28,20.22,0.23,22.65,36.71,40.65,5.32
2022-08-09 00:00:00,1660003200,4,847.82,9.95,19.19,1.54,23.13,31.52,35.86,5.51
2022-08-09 01:00:00,1660006800,3,794.41,9.72,19.88,4.69,24.08,24.52,29.02,5.64
2022-08-09 02:00:00,1660010400,3,720.98,8.94,19.71,9.12,24.08,20.53,25.09,6.02
2022-08-09 03:00:00,1660014000,2,600.81,5.42,18.85,18.42,21.22,17.23,21.33,5.83
2022-08-09 04:00:00,1660017600,2,547.41,3.24,17.65,29.68,18.6,16.35,19.46,5.07
2022-08-09 05:00:00,1660021200,3,620.84,3.63,20.39,33.26,20.74,20.63,23.92,5.19
2022-08-09 06:00:00,1660024800,4,700.95,2.93,21.93,38.27,20.27,25.04,28.39,4.94
2022-08-09 07:00:00,1660028400,4,741,2.01,22.62,40.41,19.31,26.92,30.01,4.5
2022-08-09 08:00:00,1660032000,4,767.71,2.01,26.73,35.76,23.13,27.7,30.78,4.56
2022-08-09 09:00:00,1660035600,4,774.38,2.18,31.87,27.89,27.66,26.92,30.05,4.81
2022-08-09 10:00:00,1660039200,4,1214.98,7.6,41.81,12.87,33.38,36.34,42.06,7.09
2022-08-09 11:00:00,1660042800,5,1949.31,22.58,44.55,0.88,38.62,55.32,65.69,10.01
2022-08-09 12:00:00,1660046400,5,2429.96,36.66,38.04,0,42.92,75.93,91.77,13.81
2022-08-09 13:00:00,1660050000,5,2857.21,46.94,35.64,0,47.68,103.4,126.46,17.48
2022-08-09 14:00:00,1660053600,5,2536.77,41.13,32.22,0,40.53,99.88,124.11,14.31
2022-08-09 15:00:00,1660057200,5,1815.8,26.15,27.76,0,30.99,70.73,89.6,10.77
2022-08-09 16:00:00,1660060800,4,1201.63,14.98,25.02,0.03,24.08,43.35,55.83,8.23
2022-08-09 17:00:00,1660064400,4,988.01,12.29,23.65,0.06,20.74,34.1,43.67,6.71
2022-08-09 18:00:00,1660068000,4,867.84,10.95,22.28,0.08,20.03,30.69,38.99,6.14
2022-08-09 19:00:00,1660071600,4,781.06,9.16,20.05,0.15,18.36,28.09,35.52,5.83
2022-08-09 20:00:00,1660075200,4,734.33,8.83,18.68,0.17,18.36,26.44,33.13,5.7
2022-08-09 21:00:00,1660078800,3,694.27,9.72,17.82,0.13,19.79,24.96,31.14,5.7
2022-08-09 22:00:00,1660082400,3,660.9,11.06,17.31,0.09,21.46,23.19,29.1,5.76
2022-08-09 23:00:00,1660086000,3,627.52,10.95,16.28,0.11,21.46,20.43,26.43,5.89
2022-08-10 00:00:00,1660089600,2,647.54,11.73,15.08,0.82,21.93,19.27,25.86,6.4
2022-08-10 01:00:00,1660093200,2,667.57,13.63,14.05,2.53,23.6,16.53,22.88,6.08
2022-08-10 02:00:00,1660096800,2,634.19,13.97,12,7.06,23.37,13.63,19.32,5.83
2022-08-10 03:00:00,1660100400,2,534.06,9.72,11.82,19.85,21.22,11.55,16.36,5.51
2022-08-10 04:00:00,1660104000,2,397.21,3.55,10.11,47.21,14.66,11.18,14.24,3.83
2022-08-10 05:00:00,1660107600,2,400.54,2.51,11.82,60.08,15.97,14.26,16.74,3.48
2022-08-10 06:00:00,1660111200,2,420.57,2.24,14.05,59.37,17.64,14.67,16.9,3.42
2022-08-10 07:00:00,1660114800,2,427.25,2.29,15.42,49.35,17.88,12.1,14.21,3.45
2022-08-10 08:00:00,1660118400,2,453.95,2.65,17.65,38.98,20.03,10.92,13.19,3.8
2022-08-10 09:00:00,1660122000,2,500.68,2.37,20.73,30.04,21.93,11.55,14.1,4.24
2022-08-10 10:00:00,1660125600,2,741,3.63,31.53,14.48,29.33,17.39,21.4,5.95
2022-08-10 11:00:00,1660129200,4,1041.41,8.72,37.01,1.88,34.81,25.86,31.9,7.41
2022-08-10 12:00:00,1660132800,4,1241.68,15.42,35.64,0.08,37.67,35.74,44.06,8.23
2022-08-10 13:00:00,1660136400,4,1455.31,22.13,37.36,0.01,41.96,49.03,61.2,10.01
2022-08-10 14:00:00,1660140000,5,1428.6,22.35,35.99,0.01,39.1,52.21,66.96,10.39
2022-08-10 15:00:00,1660143600,4,1308.44,19.89,32.56,0.01,33.86,49.36,63.99,10.01
2022-08-10 16:00:00,1660147200,4,1214.98,17.88,29.13,0.01,29.56,44.75,58.1,8.99
2022-08-10 17:00:00,1660150800,4,1094.82,16.54,27.08,0.01,26.7,39.4,50.9,7.6
2022-08-10 18:00:00,1660154400,4,988.01,15.65,25.36,0.01,25.99,37.01,47.38,7.03
2022-08-10 19:00:00,1660158000,4,881.2,13.3,23.65,0.03,23.84,34.27,43.78,6.59
2022-08-10 20:00:00,1660161600,4,814.44,11.96,21.93,0.05,22.65,32,40.65,6.27
2022-08-10 21:00:00,1660165200,4,767.71,11.62,21.25,0.07,23.13,30.2,38.04,6.08
2022-08-10 22:00:00,1660168800,4,727.65,11.73,21.25,0.08,24.32,28.78,36.02,5.95
2022-08-10 23:00:00,1660172400,4,694.27,10.06,20.91,0.18,23.37,26.46,33.35,5.76
2022-08-11 00:00:00,1660176000,4,720.98,8.49,21.08,1.31,22.41,26.19,33.47,5.89
2022-08-11 01:00:00,1660179600,3,727.65,4.69,25.02,5.68,22.17,24.9,30.91,5.13
2022-08-11 02:00:00,1660183200,4,741,2.85,28.79,8.23,24.8,26.12,31.36,5.38
2022-08-11 03:00:00,1660186800,4,734.33,1.59,31.19,10.91,27.89,28.29,33.36,5.83
2022-08-11 04:00:00,1660190400,4,734.33,3.91,27.42,23.25,29.33,29.75,34.19,5.45
2022-08-11 05:00:00,1660194000,4,741,2.91,27.08,36.48,26.7,31.29,34.91,4.62
2022-08-11 06:00:00,1660197600,4,754.36,1.68,25.7,43.99,22.89,31.74,34.62,3.86
2022-08-11 07:00:00,1660201200,4,774.38,1.02,24.33,49.35,20.03,32.21,34.77,3.55
2022-08-11 08:00:00,1660204800,4,814.44,0.96,26.73,47.92,22.65,33.46,36.18,3.83
2022-08-11 09:00:00,1660208400,4,867.84,0.85,30.16,41.48,25.75,34.25,37.29,4.24
2022-08-11 10:00:00,1660212000,4,1068.12,1.29,41.47,22.89,33.38,39.01,43.41,5.7
2022-08-11 11:00:00,1660215600,4,1321.79,4.02,48.67,4.52,39.1,46.11,52.61,7.16
2022-08-11 12:00:00,1660219200,5,1482.01,10.06,45.93,0.34,41.96,53.05,61.82,8.36
2022-08-11 13:00:00,1660222800,5,1922.61,21.46,45.24,0.02,48.16,73.83,88.78,11.91
2022-08-11 14:00:00,1660226400,5,2403.26,32.19,43.53,0,49.59,99.54,123.12,14.57
2022-08-11 15:00:00,1660230000,5,2643.59,37.1,41.47,0,47.21,114.85,144.27,15.71
2022-08-11 16:00:00,1660233600,5,2857.21,42.02,39.41,0,43.87,127.18,160.83,16.21
2022-08-11 17:00:00,1660237200,5,3044.13,49.62,37.01,0,40.05,133.51,167.66,15.33
2022-08-11 18:00:00,1660240800,5,3124.24,56.33,35.3,0,40.53,140.44,174.63,17.23
2022-08-11 19:00:00,1660244400,5,2937.32,55.43,32.9,0,39.58,141.07,172.07,18.49
2022-08-11 20:00:00,1660248000,5,2563.48,47.83,30.5,0,35.76,131.78,155.67,16.47
2022-08-11 21:00:00,1660251600,5,2243.04,41.13,29.82,0,33.86,122,141.61,14.19
2022-08-11 22:00:00,1660255200,5,2056.12,38.44,29.47,0,35.76,114.45,131.74,12.92
2022-08-11 23:00:00,1660258800,5,2029.42,40.23,28.45,0,39.58,112.3,129.49,12.41
2022-08-12 00:00:00,1660262400,5,2162.93,44.7,29.47,1.83,49.59,113.56,132.95,14.44
2022-08-12 01:00:00,1660266000,5,2109.53,44.26,38.73,3.26,63.9,104.15,123.14,14.31
2022-08-12 02:00:00,1660269600,5,2136.23,39.79,45.93,12.16,67.71,100.63,120.05,14.19
2022-08-12 03:00:00,1660273200,5,1735.69,21.23,52.09,45.78,63.9,91.37,108.81,13.17
2022-08-12 04:00:00,1660276800,5,834.47,5.2,26.73,87.98,36.24,50.12,58.88,6.4
2022-08-12 05:00:00,1660280400,4,654.22,2.4,20.91,97.27,29.56,40.68,46.81,5.32
2022-08-12 06:00:00,1660284000,4,614.17,1.36,20.56,89.41,27.18,33.93,39.15,5.07
2022-08-12 07:00:00,1660287600,4,634.19,0.92,25.36,67.23,30.04,28.6,33.05,5.19
2022-08-12 08:00:00,1660291200,4,734.33,1.1,34.27,47.92,38.15,30.35,35.03,6.08
